run_name,lora_rank,learning_rate,num_epochs,lora_dropout,seed,train_loss,eval_loss,perplexity,runtime_min
sw_0319_r16_lr1e-04_e2_d00_s999,16,0.0001,2,0.0,999,1.0118838835527553,0.9725294709205627,2.6446255093527564,8.432818333333334
sw_0153_r8_lr5e-05_e3_d00_s789,8,5e-05,3,0.0,789,1.0488945090621975,0.9589086174964905,2.6088476684382758,12.595223333333333
sw_0008_r4_lr5e-05_e2_d05_s789,4,5e-05,2,0.05,789,1.262863077581885,1.0141409635543823,2.7569940214870585,8.945793333333334
sw_0078_r4_lr1e-04_e5_d00_s789,4,0.0001,5,0.0,789,0.7700362006610728,0.9508095979690552,2.5878038922335644,21.489003333333336
sw_0393_r16_lr2e-04_e5_d00_s789,16,0.0002,5,0.0,789,0.522894477334252,0.9446131587028503,2.5718183006046673,21.054836666666667
sw_0160_r8_lr5e-05_e3_d10_s42,8,5e-05,3,0.1,42,1.0562917793073332,0.9603512287139893,2.61261393732721,13.001241666666665
sw_0192_r8_lr1e-04_e2_d10_s456,8,0.0001,2,0.1,456,1.0703054290404295,0.9718099236488342,2.6427232607437303,8.683525
sw_0162_r8_lr5e-05_e3_d10_s456,8,5e-05,3,0.1,456,1.0537646460129404,0.9809143543243408,2.6668936131568906,12.941583333333334
sw_0293_r16_lr5e-05_e3_d05_s789,16,5e-05,3,0.05,789,0.9762552424123155,0.9460188746452332,2.57543608878626,13.009265
sw_0200_r8_lr1e-04_e3_d05_s42,8,0.0001,3,0.05,42,0.9318431352336564,0.934485912322998,2.5459043032286237,12.958895
sw_0328_r16_lr1e-04_e2_d10_s789,16,0.0001,2,0.1,789,1.0108300734331264,0.9481692314147949,2.5809801539370407,8.702734999999999
sw_0315_r16_lr1e-04_e2_d00_s42,16,0.0001,2,0.0,42,1.0126002102612175,0.939903736114502,2.5597349964320952,8.433895
sw_0386_r16_lr2e-04_e3_d10_s123,16,0.0002,3,0.1,123,0.7639525643219497,0.9067899584770203,2.4763605408963634,13.000141666666668
sw_0025_r4_lr5e-05_e3_d10_s42,4,5e-05,3,0.1,42,1.135220294117715,0.9788464307785034,2.661384379360409,13.341615
sw_0295_r16_lr5e-05_e3_d10_s42,16,5e-05,3,0.1,42,0.9784526669830349,0.9433047771453857,2.568455581310669,13.004313333333332
sw_0013_r4_lr5e-05_e2_d10_s789,4,5e-05,2,0.1,789,1.2663005584064015,1.0129048824310303,2.753588258553178,8.943915
sw_0303_r16_lr5e-05_e5_d00_s789,16,5e-05,5,0.0,789,0.7459740475537305,0.9460490942001343,2.575513918494523,21.073320000000002
sw_0118_r4_lr2e-04_e3_d10_s789,4,0.0002,3,0.1,789,0.8853092565468501,0.9386674761772156,2.556572453871057,13.397585
sw_0010_r4_lr5e-05_e2_d10_s42,4,5e-05,2,0.1,42,1.2630936984709877,1.0097907781600952,2.7450266354093844,8.937318333333334
sw_0017_r4_lr5e-05_e3_d00_s456,4,5e-05,3,0.0,456,1.1284223517100866,0.9979912638664246,2.712826998020676,12.933011666666665
sw_0312_r16_lr5e-05_e5_d10_s456,16,5e-05,5,0.1,456,0.7533694782359077,0.9600353240966797,2.611788730871289,21.635988333333334
sw_0404_r16_lr2e-04_e5_d10_s999,16,0.0002,5,0.1,999,0.5283688441954832,0.9613187909126282,2.6151430271411495,21.638646666666666
sw_0049_r4_lr1e-04_e2_d00_s999,4,0.0001,2,0.0,999,1.1329995884614832,1.0004972219467163,2.7196337539171664,8.768103333333332
sw_0379_r16_lr2e-04_e3_d00_s999,16,0.0002,3,0.0,999,0.7605588168915155,0.9481374621391296,2.580898159369504,12.662653333333333
sw_0184_r8_lr1e-04_e2_d00_s999,8,0.0001,2,0.0,999,1.0730509706996978,0.9850980639457703,2.6780744940965264,8.35745
sw_0201_r8_lr1e-04_e3_d05_s123,8,0.0001,3,0.05,123,0.9324082265775684,0.9304506182670593,2.5356515311146652,13.580858333333333
sw_0205_r8_lr1e-04_e3_d10_s42,8,0.0001,3,0.1,42,0.9325518246852991,0.9345844984054565,2.5461553063326963,12.936964999999999
sw_0253_r8_lr2e-04_e3_d10_s789,8,0.0002,3,0.1,789,0.8260552927771991,0.9310111999511719,2.537073369411319,13.481976666666666
sw_0202_r8_lr1e-04_e3_d05_s456,8,0.0001,3,0.05,456,0.9274959002958475,0.9555457234382629,2.600089125395679,13.6223
sw_0009_r4_lr5e-05_e2_d05_s999,4,5e-05,2,0.05,999,1.2662863170399385,1.0365376472473145,2.8194382056455307,8.949941666666666
sw_0364_r16_lr2e-04_e2_d00_s999,16,0.0002,2,0.0,999,0.9318377219419428,0.9634690284729004,2.6207722558241624,8.460463333333333
sw_0097_r4_lr2e-04_e2_d05_s456,4,0.0002,2,0.05,456,1.031028966852688,0.9652966856956482,2.6255665089578475,9.025521666666666
sw_0021_r4_lr5e-05_e3_d05_s123,4,5e-05,3,0.05,123,1.1361527863670797,0.9704472422599792,2.6391245234634533,13.277721666666668
sw_0107_r4_lr2e-04_e3_d00_s456,4,0.0002,3,0.0,456,0.8850339618702411,0.951341450214386,2.5891805876109366,13.026761666666665
sw_0316_r16_lr1e-04_e2_d00_s123,16,0.0001,2,0.0,123,1.0141738876301976,0.935509979724884,2.5485128162524937,8.435171666666667
sw_0290_r16_lr5e-05_e3_d05_s42,16,5e-05,3,0.05,42,0.9761689869477788,0.9429240226745605,2.567477816520939,13.004436666666667
sw_0031_r4_lr5e-05_e5_d00_s123,4,5e-05,5,0.0,123,0.9345969348030294,0.9530232548713684,2.5935387473403715,21.48985
sw_0059_r4_lr1e-04_e2_d10_s999,4,0.0001,2,0.1,999,1.1336718778559232,0.9984676837921143,2.714119750779617,9.03448
sw_0230_r8_lr2e-04_e2_d05_s42,8,0.0002,2,0.05,42,0.9847315364980442,0.9334505200386047,2.543269657737434,8.665841666666667
sw_0001_r4_lr5e-05_e2_d00_s123,4,5e-05,2,0.0,123,1.2645259897976635,1.004109263420105,2.7294749465269637,8.712925
sw_0357_r16_lr1e-04_e5_d10_s456,16,0.0001,5,0.1,456,0.6219970080941756,0.949049174785614,2.5832522698337654,21.796973333333334
sw_0068_r4_lr1e-04_e3_d05_s789,4,0.0001,3,0.05,789,0.9953043282350754,0.9483593702316284,2.5814709451075286,13.39535
sw_0113_r4_lr2e-04_e3_d05_s789,4,0.0002,3,0.05,789,0.8846908674945594,0.935394823551178,2.5482193561651276,13.427575
sw_0395_r16_lr2e-04_e5_d05_s42,16,0.0002,5,0.05,42,0.5277922607360677,0.9216327667236328,2.5133908223988013,21.665686666666666
sw_0212_r8_lr1e-04_e5_d00_s456,8,0.0001,5,0.0,456,0.6974917467902688,0.9551939964294434,2.599174764637053,20.818566666666666
sw_0050_r4_lr1e-04_e2_d05_s42,4,0.0001,2,0.05,42,1.1349508545615457,0.9682599306106567,2.633358244273075,9.007308333333333
sw_0229_r8_lr2e-04_e2_d00_s999,8,0.0002,2,0.0,999,0.9843787483990512,0.9703908562660217,2.6389757179993314,8.378393333333333
sw_0174_r8_lr5e-05_e5_d05_s999,8,5e-05,5,0.05,999,0.8391955656163833,0.9861012697219849,2.6807625019852184,21.440626666666667
sw_0338_r16_lr1e-04_e3_d05_s789,16,0.0001,3,0.05,789,0.8606492325583881,0.9320735931396484,2.539770171155897,13.014535
sw_0324_r16_lr1e-04_e2_d05_s999,16,0.0001,2,0.05,999,1.0150254677961217,0.9751307368278503,2.65151383883189,8.660300000000001
sw_0135_r8_lr5e-05_e2_d00_s42,8,5e-05,2,0.0,42,1.1831342778741356,0.9844271540641785,2.6762783500475673,8.60682
sw_0016_r4_lr5e-05_e3_d00_s123,4,5e-05,3,0.0,123,1.1313569456498254,0.969785213470459,2.6373779252627294,12.94171
sw_0115_r4_lr2e-04_e3_d10_s42,4,0.0002,3,0.1,42,0.8903595319618728,0.9315012097358704,2.5383168648244068,13.390256666666666
sw_0075_r4_lr1e-04_e5_d00_s42,4,0.0001,5,0.0,42,0.7720205536500655,0.9420861601829529,2.565327524110914,21.545816666666667
sw_0283_r16_lr5e-05_e2_d10_s789,16,5e-05,2,0.1,789,1.110820364824591,0.9701333045959473,2.638296132913768,8.71527
sw_0012_r4_lr5e-05_e2_d10_s456,4,5e-05,2,0.1,456,1.2676267139414414,1.0373520851135254,2.8217353982149787,8.955058333333334
sw_0164_r8_lr5e-05_e3_d10_s999,8,5e-05,3,0.1,999,1.053982563197294,0.9904759526252747,2.6925156773338585,13.107634999999998
sw_0015_r4_lr5e-05_e3_d00_s42,4,5e-05,3,0.0,42,1.1337997375750075,0.979263961315155,2.662495820622746,12.937001666666667
sw_0145_r8_lr5e-05_e2_d10_s42,8,5e-05,2,0.1,42,1.1871966933184128,0.9857422709465027,2.679800284257474,8.592720000000002
sw_0313_r16_lr5e-05_e5_d10_s789,16,5e-05,5,0.1,789,0.7521955036224528,0.946058988571167,2.575539401710903,21.679051666666666
sw_0046_r4_lr1e-04_e2_d00_s123,4,0.0001,2,0.0,123,1.1317731275915461,0.9613416790962219,2.61520288369988,8.773216666666666
sw_0269_r8_lr2e-04_e5_d10_s999,8,0.0002,5,0.1,999,0.5879783441676175,0.9565894603729248,2.602804351193498,21.875763333333335
sw_0327_r16_lr1e-04_e2_d10_s456,16,0.0001,2,0.1,456,1.0127185576739797,0.9599709510803223,2.6116206075639545,8.676863333333333
sw_0298_r16_lr5e-05_e3_d10_s789,16,5e-05,3,0.1,789,0.9768609581996626,0.9470728635787964,2.5781520009421945,13.000041666666668
sw_0301_r16_lr5e-05_e5_d00_s123,16,5e-05,5,0.0,123,0.7459225205814137,0.9327288269996643,2.54143485988935,21.112326666666668
sw_0243_r8_lr2e-04_e3_d00_s789,8,0.0002,3,0.0,789,0.8218442197364494,0.9308654069900513,2.5367035089343943,12.581488333333334
sw_0161_r8_lr5e-05_e3_d10_s123,8,5e-05,3,0.1,123,1.0555826423427426,0.9516341686248779,2.5899385993736055,12.922611666666667
sw_0254_r8_lr2e-04_e3_d10_s999,8,0.0002,3,0.1,999,0.8271139892027339,0.9593319892883301,2.6099524147930193,12.875820000000001
sw_0169_r8_lr5e-05_e5_d00_s999,8,5e-05,5,0.0,999,0.8365888320188472,0.9848304986953735,2.6773580302786173,20.94183333333333
sw_0256_r8_lr2e-04_e5_d00_s123,8,0.0002,5,0.0,123,0.5880497651941636,0.9164477586746216,2.5003925978245496,20.900064999999998
sw_0306_r16_lr5e-05_e5_d05_s123,16,5e-05,5,0.05,123,0.747964532107593,0.9334340691566467,2.5432278190526496,21.68566666666667
sw_0371_r16_lr2e-04_e2_d10_s123,16,0.0002,2,0.1,123,0.9344499429916953,0.9258317351341248,2.523966659329027,8.726308333333332
sw_0053_r4_lr1e-04_e2_d05_s789,4,0.0001,2,0.05,789,1.1312428795717617,0.9722548127174377,2.643899241004765,9.016654999999998
sw_0141_r8_lr5e-05_e2_d05_s123,8,5e-05,2,0.05,123,1.1871000942699412,0.9790791869163513,2.6620039050062787,8.851086666666667
sw_0103_r4_lr2e-04_e2_d10_s789,4,0.0002,2,0.1,789,1.0339108303906446,0.9539147615432739,2.595851935395556,9.023458333333334
sw_0321_r16_lr1e-04_e2_d05_s123,16,0.0001,2,0.05,123,1.017003291430958,0.9356101155281067,2.5487680264079957,8.726945
sw_0403_r16_lr2e-04_e5_d10_s789,16,0.0002,5,0.1,789,0.527403358852162,0.9449485540390015,2.572681021136252,21.5853
sw_0165_r8_lr5e-05_e5_d00_s42,8,5e-05,5,0.0,42,0.84029718541844,0.952607274055481,2.592460109338129,20.898495
sw_0033_r4_lr5e-05_e5_d00_s789,4,5e-05,5,0.0,789,0.9359723575612441,0.9607220888137817,2.6135830312807595,21.47132333333333
sw_0259_r8_lr2e-04_e5_d00_s999,8,0.0002,5,0.0,999,0.5837900194892272,0.9602850079536438,2.612440933774068,21.075646666666668
sw_0206_r8_lr1e-04_e3_d10_s123,8,0.0001,3,0.1,123,0.9332181757146661,0.9283928871154785,2.5304392065900037,12.90706
sw_0335_r16_lr1e-04_e3_d05_s42,16,0.0001,3,0.05,42,0.8598430235330646,0.9253811836242676,2.522829738479772,13.070915000000001
sw_0288_r16_lr5e-05_e3_d00_s789,16,5e-05,3,0.0,789,0.972755348406161,0.9472998380661011,2.578737242085694,12.64529
sw_0305_r16_lr5e-05_e5_d05_s42,16,5e-05,5,0.05,42,0.7510454279853699,0.9378615021705627,2.5545127530712626,21.659575
sw_0099_r4_lr2e-04_e2_d05_s999,4,0.0002,2,0.05,999,1.0371053920072668,0.9798305034637451,2.664004664096928,9.017346666666667
sw_0388_r16_lr2e-04_e3_d10_s789,16,0.0002,3,0.1,789,0.7606028136722545,0.9229314923286438,2.5166571479864817,13.097919999999998
sw_0304_r16_lr5e-05_e5_d00_s999,16,5e-05,5,0.0,999,0.7428225603970614,0.972008466720581,2.643248007228361,21.241683333333334
sw_0218_r8_lr1e-04_e5_d05_s789,8,0.0001,5,0.05,789,0.6963342834921444,0.9421072602272034,2.5653816532062512,21.42783166666667
sw_0082_r4_lr1e-04_e5_d05_s456,4,0.0001,5,0.05,456,0.7734756592123266,0.9631960988044739,2.620057066923933,22.073436666666666
sw_0401_r16_lr2e-04_e5_d10_s123,16,0.0002,5,0.1,123,0.5301437975888583,0.9198368787765503,2.5088811048003543,21.65378666666667
sw_0095_r4_lr2e-04_e2_d05_s42,4,0.0002,2,0.05,42,1.0343560101514193,0.9433325529098511,2.5685269231187173,9.010075
sw_0390_r16_lr2e-04_e5_d00_s42,16,0.0002,5,0.0,42,0.5267892472884235,0.9280888438224792,2.5296699604688855,21.036653333333334
sw_0292_r16_lr5e-05_e3_d05_s456,16,5e-05,3,0.05,456,0.9746192076148834,0.9628063440322876,2.6190360861576867,13.033538333333333
sw_0181_r8_lr1e-04_e2_d00_s123,8,0.0001,2,0.0,123,1.0762789338667762,0.9486947059631348,2.582336749714766,8.610685
sw_0398_r16_lr2e-04_e5_d05_s789,16,0.0002,5,0.05,789,0.5263430425827516,0.940046489238739,2.5601004326830177,21.642211666666665
sw_0175_r8_lr5e-05_e5_d10_s42,8,5e-05,5,0.1,42,0.8462667587606665,0.9492404460906982,2.5837464191235613,21.83954
sw_0057_r4_lr1e-04_e2_d10_s456,4,0.0001,2,0.1,456,1.1300065530175194,0.9890416264533997,2.688656499950857,9.00652
sw_0152_r8_lr5e-05_e3_d00_s456,8,5e-05,3,0.0,456,1.0493988417580378,0.9789595603942871,2.661685477783952,12.564566666666668
sw_0170_r8_lr5e-05_e5_d05_s42,8,5e-05,5,0.05,42,0.8448509134710791,0.9503995776176453,2.5867430574690746,21.486488333333334
sw_0193_r8_lr1e-04_e2_d10_s789,8,0.0001,2,0.1,789,1.0696793214522582,0.960527241230011,2.613073830552007,8.635945
sw_0302_r16_lr5e-05_e5_d00_s456,16,5e-05,5,0.0,456,0.7479302900997713,0.9603331685066223,2.6125667534038093,21.05453333333333
sw_0133_r4_lr2e-04_e5_d10_s789,4,0.0002,5,0.1,789,0.6510285543247978,0.9436987638473511,2.569467718025405,22.076678333333334
sw_0172_r8_lr5e-05_e5_d05_s456,8,5e-05,5,0.05,456,0.843561607503636,0.9753820300102234,2.652180229908817,22.023433333333333
sw_0356_r16_lr1e-04_e5_d10_s123,16,0.0001,5,0.1,123,0.6236243821720389,0.9180837273597717,2.504486509657875,21.685678333333332
sw_0368_r16_lr2e-04_e2_d05_s789,16,0.0002,2,0.05,789,0.9276568239385431,0.934509813785553,2.5459651547922135,8.676233333333332
sw_0123_r4_lr2e-04_e5_d00_s789,4,0.0002,5,0.0,789,0.6464428343237403,0.9431403279304504,2.5680332355348936,21.497306666666667
sw_0340_r16_lr1e-04_e3_d10_s42,16,0.0001,3,0.1,42,0.8622480504440538,0.9275305867195129,2.5282581483590283,13.023715000000001
sw_0318_r16_lr1e-04_e2_d00_s789,16,0.0001,2,0.0,789,1.008159428356803,0.9470046162605286,2.5779760549860318,8.455578333333333
sw_0061_r4_lr1e-04_e3_d00_s123,4,0.0001,3,0.0,123,0.9945816196859839,0.9408829212188721,2.562242678353764,13.014356666666666
sw_0132_r4_lr2e-04_e5_d10_s456,4,0.0002,5,0.1,456,0.6542868239356873,0.956610918045044,2.6028602019150675,21.931873333333332
sw_0074_r4_lr1e-04_e3_d10_s999,4,0.0001,3,0.1,999,0.9979907374118526,0.9790493249893188,2.661924413626796,13.366136666666668
sw_0159_r8_lr5e-05_e3_d05_s999,8,5e-05,3,0.05,999,1.0544929202652658,0.9887285828590393,2.68781496498155,12.87331
sw_0219_r8_lr1e-04_e5_d05_s999,8,0.0001,5,0.05,999,0.6978434968122187,0.9675818085670471,2.6315731113363174,21.502476666666666
sw_0131_r4_lr2e-04_e5_d10_s123,4,0.0002,5,0.1,123,0.6549671111897352,0.9228448271751404,2.5164390509592787,22.01306333333333
sw_0268_r8_lr2e-04_e5_d10_s789,8,0.0002,5,0.1,789,0.587315602608543,0.9392372369766235,2.5580295036816345,21.690453333333334
sw_0267_r8_lr2e-04_e5_d10_s456,8,0.0002,5,0.1,456,0.5891710829607306,0.956230878829956,2.601871200908435,21.511005
sw_0182_r8_lr1e-04_e2_d00_s456,8,0.0001,2,0.0,456,1.0670499750637115,0.9707292914390564,2.6398689913521216,8.522226666666667
sw_0048_r4_lr1e-04_e2_d00_s789,4,0.0001,2,0.0,789,1.1300926692983047,0.9742797017097473,2.6492582673603104,8.77186
sw_0054_r4_lr1e-04_e2_d05_s999,4,0.0001,2,0.05,999,1.1341587030951352,1.0002825260162354,2.719049922293181,9.072166666666668
sw_0332_r16_lr1e-04_e3_d00_s456,16,0.0001,3,0.0,456,0.8598917525082348,0.943592369556427,2.5691943558718373,12.669538333333332
sw_0378_r16_lr2e-04_e3_d00_s789,16,0.0002,3,0.0,789,0.7572003043590383,0.9264853596687317,2.5256169251304494,12.648611666666666
sw_0077_r4_lr1e-04_e5_d00_s456,4,0.0001,5,0.0,456,0.7712881394248595,0.9635816216468811,2.6210673535034066,21.457393333333336
sw_0241_r8_lr2e-04_e3_d00_s123,8,0.0002,3,0.0,123,0.8291215796734135,0.9163282513618469,2.5000938004788917,12.549380000000001
sw_0251_r8_lr2e-04_e3_d10_s123,8,0.0002,3,0.1,123,0.8318466288095702,0.9161572456359863,2.499666306676807,12.89079
sw_0109_r4_lr2e-04_e3_d00_s999,4,0.0002,3,0.0,999,0.8838842530301548,0.9677713513374329,2.632071954268855,13.048855
sw_0019_r4_lr5e-05_e3_d00_s999,4,5e-05,3,0.0,999,1.1279697573333713,1.0066747665405273,2.736486413143459,12.906956666666668
sw_0018_r4_lr5e-05_e3_d00_s789,4,5e-05,3,0.0,789,1.1297643030603515,0.978814423084259,2.6612991959461967,12.964034999999999
sw_0336_r16_lr1e-04_e3_d05_s123,16,0.0001,3,0.05,123,0.8609073812311346,0.9195975065231323,2.5082806201492898,13.012888333333333
sw_0085_r4_lr1e-04_e5_d10_s42,4,0.0001,5,0.1,42,0.7766176743940874,0.9420751929283142,2.5652993896650047,22.048543333333335
sw_0231_r8_lr2e-04_e2_d05_s123,8,0.0002,2,0.05,123,0.9885048305287081,0.9301128387451172,2.5347951845889756,8.669198333333332
sw_0294_r16_lr5e-05_e3_d05_s999,16,5e-05,3,0.05,999,0.973418651417615,0.9777684211730957,2.6585169272839067,13.034768333333334
sw_0148_r8_lr5e-05_e2_d10_s789,8,5e-05,2,0.1,789,1.1844228142723043,0.9890261292457581,2.6886148336056572,8.625555
sw_0151_r8_lr5e-05_e3_d00_s123,8,5e-05,3,0.0,123,1.052340615454417,0.951833188533783,2.590454100013466,12.52241
sw_0064_r4_lr1e-04_e3_d00_s999,4,0.0001,3,0.0,999,0.9931931521165818,0.9819265007972717,2.6695942666190127,13.05927
sw_0187_r8_lr1e-04_e2_d05_s456,8,0.0001,2,0.05,456,1.0700414550495658,0.9713911414146423,2.641616766898399,8.638738333333333
sw_0215_r8_lr1e-04_e5_d05_s42,8,0.0001,5,0.05,42,0.6994701523194339,0.9337638020515442,2.5440665431936798,21.447631666666666
sw_0391_r16_lr2e-04_e5_d00_s123,16,0.0002,5,0.0,123,0.5270599850996293,0.9165538549423218,2.500657894220194,21.03157
sw_0400_r16_lr2e-04_e5_d10_s42,16,0.0002,5,0.1,42,0.5295036814429543,0.9234064817428589,2.517852817433669,21.68813833333333
sw_0209_r8_lr1e-04_e3_d10_s999,8,0.0001,3,0.1,999,0.9315306806734327,0.971967875957489,2.6431407179521975,12.896545
sw_0069_r4_lr1e-04_e3_d05_s999,4,0.0001,3,0.05,999,0.9966905982949092,0.9790661931037903,2.6619693156512247,13.358221666666667
sw_0373_r16_lr2e-04_e2_d10_s789,16,0.0002,2,0.1,789,0.9303865968224837,0.9353351593017578,2.5480673231053985,8.783665000000001
sw_0092_r4_lr2e-04_e2_d00_s456,4,0.0002,2,0.0,456,1.0300139513882725,0.9657973051071167,2.6268812475827135,8.777463333333333
sw_0402_r16_lr2e-04_e5_d10_s456,16,0.0002,5,0.1,456,0.5291960221560881,0.9529752135276794,2.5934141532468975,21.644125
sw_0179_r8_lr5e-05_e5_d10_s999,8,5e-05,5,0.1,999,0.8422425285380154,0.9865800738334656,2.6820463694290497,21.516495000000003
sw_0330_r16_lr1e-04_e3_d00_s42,16,0.0001,3,0.0,42,0.8604000158700926,0.9245696067810059,2.520783098899511,12.625176666666666
sw_0399_r16_lr2e-04_e5_d05_s999,16,0.0002,5,0.05,999,0.5267023314766706,0.9619768261909485,2.616864449827174,21.622268333333334
sw_0369_r16_lr2e-04_e2_d05_s999,16,0.0002,2,0.05,999,0.9312536321221826,0.9660813212394714,2.627627430193741,8.740215000000001
sw_0121_r4_lr2e-04_e5_d00_s123,4,0.0002,5,0.0,123,0.652051572748684,0.9219328761100769,2.5141452277728105,21.498181666666667
sw_0291_r16_lr5e-05_e3_d05_s123,16,5e-05,3,0.05,123,0.974694628129031,0.934478759765625,2.5458860935671512,12.991336666666665
sw_0377_r16_lr2e-04_e3_d00_s456,16,0.0002,3,0.0,456,0.7592725751924855,0.9393135905265808,2.5582248257718088,12.754681666666666
sw_0024_r4_lr5e-05_e3_d05_s999,4,5e-05,3,0.05,999,1.1312700136035096,1.0080482959747314,2.740247640264969,13.332866666666666
sw_0394_r16_lr2e-04_e5_d00_s999,16,0.0002,5,0.0,999,0.5264598178353539,0.9601723551750183,2.612146651620046,21.095813333333336
sw_0262_r8_lr2e-04_e5_d05_s456,8,0.0002,5,0.05,456,0.586516442528383,0.9544029235839844,2.5971194411226413,21.61386666666667
sw_0140_r8_lr5e-05_e2_d05_s42,8,5e-05,2,0.05,42,1.184178352355957,0.9847639799118042,2.6771799416024504,8.835676666666666
sw_0314_r16_lr5e-05_e5_d10_s999,16,5e-05,5,0.1,999,0.7467868218447435,0.9714637994766235,2.6418087086261512,21.645081666666666
sw_0045_r4_lr1e-04_e2_d00_s42,4,0.0001,2,0.0,42,1.1326135671075015,0.9670892357826233,2.6302771892356325,8.779346666666667
sw_0195_r8_lr1e-04_e3_d00_s42,8,0.0001,3,0.0,42,0.9294712720920271,0.9341995716094971,2.545175411534596,12.579501666666665
sw_0142_r8_lr5e-05_e2_d05_s456,8,5e-05,2,0.05,456,1.1818428065050095,1.0080008506774902,2.7401176314853393,8.860936666666667
sw_0280_r16_lr5e-05_e2_d10_s42,16,5e-05,2,0.1,42,1.1121555649660488,0.962643563747406,2.6186097934144352,8.73748
sw_0043_r4_lr5e-05_e5_d10_s789,4,5e-05,5,0.1,789,0.9435774736863407,0.9621899127960205,2.6174221280034855,22.060258333333334
sw_0080_r4_lr1e-04_e5_d05_s42,4,0.0001,5,0.05,42,0.7722715204412287,0.9426184296607971,2.5666933331096478,22.01718
sw_0344_r16_lr1e-04_e3_d10_s999,16,0.0001,3,0.1,999,0.8620607353574239,0.9638410210609436,2.6217473450300126,13.042914999999999
sw_0093_r4_lr2e-04_e2_d00_s789,4,0.0002,2,0.0,789,1.033581295115425,0.9520244598388672,2.5909496269384666,8.777605
sw_0163_r8_lr5e-05_e3_d10_s789,8,5e-05,3,0.1,789,1.0565993884667992,0.9607771635055542,2.6137269775244905,12.891736666666667
sw_0244_r8_lr2e-04_e3_d00_s999,8,0.0002,3,0.0,999,0.823275065464557,0.958285927772522,2.6072236714793235,12.613011666666667
sw_0154_r8_lr5e-05_e3_d00_s999,8,5e-05,3,0.0,999,1.0505448329044962,0.9906519055366516,2.6929894749880297,12.554298333333332
sw_0036_r4_lr5e-05_e5_d05_s123,4,5e-05,5,0.05,123,0.9355143592956869,0.9503286480903625,2.586559587513602,22.01763833333333
